"TIPO",PARTIDA,CAPITULO,PROGRAMA,SUBTITULO,ITEM,ASIGNACION,"DESC_PARTIDA","DESC_CAPITULO","DESC_PROGRAMA","DESC_SUBTITULO","DESC_ITEM","DESC_ASIGNACION",MONTO_PESOS,MONTO_DOLAR
"GASTOS",13,5,3,34,7,,"MINISTERIO DE AGRICULTURA","CORPORACIÓN NACIONAL FORESTAL","PROGRAMA DE MANEJO DEL FUEGO  (01,02)","SERVICIO DE LA DEUDA","Deuda Flotante",,10,0
"INGRESOS",13,5,4,7,,,"MINISTERIO DE AGRICULTURA","CORPORACIÓN NACIONAL FORESTAL","ÁREAS SILVESTRES PROTEGIDAS  (01,02,03)","INGRESOS DE OPERACIÓN",,,7106717,0
"INGRESOS",13,5,4,9,1,,"MINISTERIO DE AGRICULTURA","CORPORACIÓN NACIONAL FORESTAL","ÁREAS SILVESTRES PROTEGIDAS  (01,02,03)","APORTE FISCAL","Libre",,7022634,0
"INGRESOS",13,5,4,12,10,,"MINISTERIO DE AGRICULTURA","CORPORACIÓN NACIONAL FORESTAL","ÁREAS SILVESTRES PROTEGIDAS  (01,02,03)","RECUPERACIÓN DE PRESTAMOS","Ingresos por Percibir",,10,0
"INGRESOS",13,5,4,15,,,"MINISTERIO DE AGRICULTURA","CORPORACIÓN NACIONAL FORESTAL","ÁREAS SILVESTRES PROTEGIDAS  (01,02,03)","SALDO INICIAL DE CAJA",,,10,0
"GASTOS",13,5,4,21,,,"MINISTERIO DE AGRICULTURA","CORPORACIÓN NACIONAL FORESTAL","ÁREAS SILVESTRES PROTEGIDAS  (01,02,03)","GASTOS EN PERSONAL",,,10079037,0
"GASTOS",13,5,4,22,,,"MINISTERIO DE AGRICULTURA","CORPORACIÓN NACIONAL FORESTAL","ÁREAS SILVESTRES PROTEGIDAS  (01,02,03)","BIENES Y SERVICIOS DE CONSUMO",,,3303728,0
"GASTOS",13,5,4,23,3,,"MINISTERIO DE AGRICULTURA","CORPORACIÓN NACIONAL FORESTAL","ÁREAS SILVESTRES PROTEGIDAS  (01,02,03)","PRESTACIONES DE SEGURIDAD SOCIAL","Prestaciones Sociales del Empleador",,10,0
"GASTOS",13,5,4,24,1,411,"MINISTERIO DE AGRICULTURA","CORPORACIÓN NACIONAL FORESTAL","ÁREAS SILVESTRES PROTEGIDAS  (01,02,03)","TRANSFERENCIAS CORRIENTES","Al Sector Privado","Jardín Botánico",173585,0
"GASTOS",13,5,4,24,1,532,"MINISTERIO DE AGRICULTURA","CORPORACIÓN NACIONAL FORESTAL","ÁREAS SILVESTRES PROTEGIDAS  (01,02,03)","TRANSFERENCIAS CORRIENTES","Al Sector Privado","Proyectos de Desarrollo Sustentable",244192,0
"GASTOS",13,5,4,31,1,,"MINISTERIO DE AGRICULTURA","CORPORACIÓN NACIONAL FORESTAL","ÁREAS SILVESTRES PROTEGIDAS  (01,02,03)","INICIATIVAS DE INVERSIÓN","Estudios Básicos",,212098,0
"GASTOS",13,5,4,31,2,,"MINISTERIO DE AGRICULTURA","CORPORACIÓN NACIONAL FORESTAL","ÁREAS SILVESTRES PROTEGIDAS  (01,02,03)","INICIATIVAS DE INVERSIÓN","Proyectos",,116711,0
"GASTOS",13,5,4,34,7,,"MINISTERIO DE AGRICULTURA","CORPORACIÓN NACIONAL FORESTAL","ÁREAS SILVESTRES PROTEGIDAS  (01,02,03)","SERVICIO DE LA DEUDA","Deuda Flotante",,10,0
"INGRESOS",13,5,5,7,,,"MINISTERIO DE AGRICULTURA","CORPORACIÓN NACIONAL FORESTAL","GESTIÓN FORESTAL  (01)","INGRESOS DE OPERACIÓN",,,2403508,0
"INGRESOS",13,5,5,9,1,,"MINISTERIO DE AGRICULTURA","CORPORACIÓN NACIONAL FORESTAL","GESTIÓN FORESTAL  (01)","APORTE FISCAL","Libre",,14760953,0
"INGRESOS",13,5,5,12,10,,"MINISTERIO DE AGRICULTURA","CORPORACIÓN NACIONAL FORESTAL","GESTIÓN FORESTAL  (01)","RECUPERACIÓN DE PRESTAMOS","Ingresos por Percibir",,10,0
"INGRESOS",13,5,5,15,,,"MINISTERIO DE AGRICULTURA","CORPORACIÓN NACIONAL FORESTAL","GESTIÓN FORESTAL  (01)","SALDO INICIAL DE CAJA",,,10,0
"GASTOS",13,5,5,21,,,"MINISTERIO DE AGRICULTURA","CORPORACIÓN NACIONAL FORESTAL","GESTIÓN FORESTAL  (01)","GASTOS EN PERSONAL",,,10985589,0
"GASTOS",13,5,5,22,,,"MINISTERIO DE AGRICULTURA","CORPORACIÓN NACIONAL FORESTAL","GESTIÓN FORESTAL  (01)","BIENES Y SERVICIOS DE CONSUMO",,,5086205,0
"GASTOS",13,5,5,23,3,,"MINISTERIO DE AGRICULTURA","CORPORACIÓN NACIONAL FORESTAL","GESTIÓN FORESTAL  (01)","PRESTACIONES DE SEGURIDAD SOCIAL","Prestaciones Sociales del Empleador",,10,0
"GASTOS",13,5,5,24,1,1,"MINISTERIO DE AGRICULTURA","CORPORACIÓN NACIONAL FORESTAL","GESTIÓN FORESTAL  (01)","TRANSFERENCIAS CORRIENTES","Al Sector Privado","Fondo para Investigación Ley Bosque Nativo",923202,0
"GASTOS",13,5,5,24,1,370,"MINISTERIO DE AGRICULTURA","CORPORACIÓN NACIONAL FORESTAL","GESTIÓN FORESTAL  (01)","TRANSFERENCIAS CORRIENTES","Al Sector Privado","Proyecto Bosque Modelo",100455,0
"GASTOS",13,5,5,29,6,,"MINISTERIO DE AGRICULTURA","CORPORACIÓN NACIONAL FORESTAL","GESTIÓN FORESTAL  (01)","ADQUISICIÓN DE ACTIVOS NO FINANCIEROS","Equipos Informáticos",,30900,0
"GASTOS",13,5,5,29,7,,"MINISTERIO DE AGRICULTURA","CORPORACIÓN NACIONAL FORESTAL","GESTIÓN FORESTAL  (01)","ADQUISICIÓN DE ACTIVOS NO FINANCIEROS","Programas Informáticos",,27810,0
"GASTOS",13,5,5,29,99,,"MINISTERIO DE AGRICULTURA","CORPORACIÓN NACIONAL FORESTAL","GESTIÓN FORESTAL  (01)","ADQUISICIÓN DE ACTIVOS NO FINANCIEROS","Otros Activos no Financieros",,10300,0
"GASTOS",13,5,5,34,7,,"MINISTERIO DE AGRICULTURA","CORPORACIÓN NACIONAL FORESTAL","GESTIÓN FORESTAL  (01)","SERVICIO DE LA DEUDA","Deuda Flotante",,10,0
"INGRESOS",13,5,6,9,1,,"MINISTERIO DE AGRICULTURA","CORPORACIÓN NACIONAL FORESTAL","PROGRAMA  DE ARBORIZACIÓN URBANA  (01,02)","APORTE FISCAL","Libre",,5137857,0
"INGRESOS",13,5,6,15,,,"MINISTERIO DE AGRICULTURA","CORPORACIÓN NACIONAL FORESTAL","PROGRAMA  DE ARBORIZACIÓN URBANA  (01,02)","SALDO INICIAL DE CAJA",,,10,0
"GASTOS",13,5,6,21,,,"MINISTERIO DE AGRICULTURA","CORPORACIÓN NACIONAL FORESTAL","PROGRAMA  DE ARBORIZACIÓN URBANA  (01,02)","GASTOS EN PERSONAL",,,2096475,0
"GASTOS",13,5,6,22,,,"MINISTERIO DE AGRICULTURA","CORPORACIÓN NACIONAL FORESTAL","PROGRAMA  DE ARBORIZACIÓN URBANA  (01,02)","BIENES Y SERVICIOS DE CONSUMO",,,3041382,0
"GASTOS",13,5,6,34,7,,"MINISTERIO DE AGRICULTURA","CORPORACIÓN NACIONAL FORESTAL","PROGRAMA  DE ARBORIZACIÓN URBANA  (01,02)","SERVICIO DE LA DEUDA","Deuda Flotante",,10,0
"INGRESOS",13,6,1,7,,,"MINISTERIO DE AGRICULTURA","COMISIÓN NACIONAL DE RIEGO","COMISIÓN NACIONAL DE RIEGO  (01,02)","INGRESOS DE OPERACIÓN",,,10,0
"INGRESOS",13,6,1,8,1,,"MINISTERIO DE AGRICULTURA","COMISIÓN NACIONAL DE RIEGO","COMISIÓN NACIONAL DE RIEGO  (01,02)","OTROS INGRESOS CORRIENTES","Recuperaciones y Reembolsos por Licencias Médicas",,71292,0
"INGRESOS",13,6,1,8,2,,"MINISTERIO DE AGRICULTURA","COMISIÓN NACIONAL DE RIEGO","COMISIÓN NACIONAL DE RIEGO  (01,02)","OTROS INGRESOS CORRIENTES","Multas y Sanciones Pecuniarias",,13199,0
"INGRESOS",13,6,1,8,99,,"MINISTERIO DE AGRICULTURA","COMISIÓN NACIONAL DE RIEGO","COMISIÓN NACIONAL DE RIEGO  (01,02)","OTROS INGRESOS CORRIENTES","Otros",,10,0
"INGRESOS",13,6,1,9,1,,"MINISTERIO DE AGRICULTURA","COMISIÓN NACIONAL DE RIEGO","COMISIÓN NACIONAL DE RIEGO  (01,02)","APORTE FISCAL","Libre",,10914328,0
"INGRESOS",13,6,1,15,,,"MINISTERIO DE AGRICULTURA","COMISIÓN NACIONAL DE RIEGO","COMISIÓN NACIONAL DE RIEGO  (01,02)","SALDO INICIAL DE CAJA",,,10,0
"GASTOS",13,6,1,21,,,"MINISTERIO DE AGRICULTURA","COMISIÓN NACIONAL DE RIEGO","COMISIÓN NACIONAL DE RIEGO  (01,02)","GASTOS EN PERSONAL",,,4025434,0
"GASTOS",13,6,1,22,,,"MINISTERIO DE AGRICULTURA","COMISIÓN NACIONAL DE RIEGO","COMISIÓN NACIONAL DE RIEGO  (01,02)","BIENES Y SERVICIOS DE CONSUMO",,,892984,0
"GASTOS",13,6,1,23,3,,"MINISTERIO DE AGRICULTURA","COMISIÓN NACIONAL DE RIEGO","COMISIÓN NACIONAL DE RIEGO  (01,02)","PRESTACIONES DE SEGURIDAD SOCIAL","Prestaciones Sociales del Empleador",,10,0
"GASTOS",13,6,1,24,3,51,"MINISTERIO DE AGRICULTURA","COMISIÓN NACIONAL DE RIEGO","COMISIÓN NACIONAL DE RIEGO  (01,02)","TRANSFERENCIAS CORRIENTES","A Otras Entidades Públicas","Programa Construcción y Rehabilitación Obras de Riego (Ley N°18.450)",1499680,0
"GASTOS",13,6,1,25,1,,"MINISTERIO DE AGRICULTURA","COMISIÓN NACIONAL DE RIEGO","COMISIÓN NACIONAL DE RIEGO  (01,02)","INTEGROS AL FISCO","Impuestos",,10,0
"GASTOS",13,6,1,29,3,,"MINISTERIO DE AGRICULTURA","COMISIÓN NACIONAL DE RIEGO","COMISIÓN NACIONAL DE RIEGO  (01,02)","ADQUISICIÓN DE ACTIVOS NO FINANCIEROS","Vehículos",,31889,0
"GASTOS",13,6,1,29,4,,"MINISTERIO DE AGRICULTURA","COMISIÓN NACIONAL DE RIEGO","COMISIÓN NACIONAL DE RIEGO  (01,02)","ADQUISICIÓN DE ACTIVOS NO FINANCIEROS","Mobiliario y Otros",,7365,0
"GASTOS",13,6,1,29,5,,"MINISTERIO DE AGRICULTURA","COMISIÓN NACIONAL DE RIEGO","COMISIÓN NACIONAL DE RIEGO  (01,02)","ADQUISICIÓN DE ACTIVOS NO FINANCIEROS","Máquinas y Equipos",,5608,0
"GASTOS",13,6,1,29,6,,"MINISTERIO DE AGRICULTURA","COMISIÓN NACIONAL DE RIEGO","COMISIÓN NACIONAL DE RIEGO  (01,02)","ADQUISICIÓN DE ACTIVOS NO FINANCIEROS","Equipos Informáticos",,84798,0
"GASTOS",13,6,1,29,7,,"MINISTERIO DE AGRICULTURA","COMISIÓN NACIONAL DE RIEGO","COMISIÓN NACIONAL DE RIEGO  (01,02)","ADQUISICIÓN DE ACTIVOS NO FINANCIEROS","Programas Informáticos",,298479,0
"GASTOS",13,6,1,31,1,,"MINISTERIO DE AGRICULTURA","COMISIÓN NACIONAL DE RIEGO","COMISIÓN NACIONAL DE RIEGO  (01,02)","INICIATIVAS DE INVERSIÓN","Estudios Básicos",,2140766,0
"GASTOS",13,6,1,31,2,,"MINISTERIO DE AGRICULTURA","COMISIÓN NACIONAL DE RIEGO","COMISIÓN NACIONAL DE RIEGO  (01,02)","INICIATIVAS DE INVERSIÓN","Proyectos",,487212,0
"GASTOS",13,6,1,31,3,,"MINISTERIO DE AGRICULTURA","COMISIÓN NACIONAL DE RIEGO","COMISIÓN NACIONAL DE RIEGO  (01,02)","INICIATIVAS DE INVERSIÓN","Programas de Inversión",,494604,0
"GASTOS",13,6,1,33,2,4,"MINISTERIO DE AGRICULTURA","COMISIÓN NACIONAL DE RIEGO","COMISIÓN NACIONAL DE RIEGO  (01,02)","TRANSFERENCIAS DE CAPITAL","Al Gobierno Central","INDAP - Ley de Fomento al Riego",1030000,0
"GASTOS",13,6,1,34,7,,"MINISTERIO DE AGRICULTURA","COMISIÓN NACIONAL DE RIEGO","COMISIÓN NACIONAL DE RIEGO  (01,02)","SERVICIO DE LA DEUDA","Deuda Flotante",,10,0
"INGRESOS",14,1,1,6,,,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES  (01)","RENTAS DE LA PROPIEDAD",,,1842754,0
"INGRESOS",14,1,1,8,1,,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES  (01)","OTROS INGRESOS CORRIENTES","Recuperaciones y Reembolsos por Licencias Médicas",,163086,0
"INGRESOS",14,1,1,8,99,,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES  (01)","OTROS INGRESOS CORRIENTES","Otros",,110912,0
"INGRESOS",14,1,1,9,1,,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES  (01)","APORTE FISCAL","Libre",,8132824,0
"INGRESOS",14,1,1,15,,,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES  (01)","SALDO INICIAL DE CAJA",,,1000,0
"GASTOS",14,1,1,21,,,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES  (01)","GASTOS EN PERSONAL",,,7144141,0
"GASTOS",14,1,1,22,,,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES  (01)","BIENES Y SERVICIOS DE CONSUMO",,,2323783,0
"GASTOS",14,1,1,23,3,,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES  (01)","PRESTACIONES DE SEGURIDAD SOCIAL","Prestaciones Sociales del Empleador",,11,0
"GASTOS",14,1,1,25,1,,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES  (01)","INTEGROS AL FISCO","Impuestos",,2228,0
"GASTOS",14,1,1,29,3,,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES  (01)","ADQUISICIÓN DE ACTIVOS NO FINANCIEROS","Vehículos",,61108,0
"GASTOS",14,1,1,29,4,,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES  (01)","ADQUISICIÓN DE ACTIVOS NO FINANCIEROS","Mobiliario y Otros",,44751,0
"GASTOS",14,1,1,29,5,,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES  (01)","ADQUISICIÓN DE ACTIVOS NO FINANCIEROS","Máquinas y Equipos",,44471,0
"GASTOS",14,1,1,29,6,,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES  (01)","ADQUISICIÓN DE ACTIVOS NO FINANCIEROS","Equipos Informáticos",,161188,0
"GASTOS",14,1,1,29,7,,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES  (01)","ADQUISICIÓN DE ACTIVOS NO FINANCIEROS","Programas Informáticos",,360372,0
"GASTOS",14,1,1,31,1,,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES  (01)","INICIATIVAS DE INVERSIÓN","Estudios Básicos",,107523,0
"GASTOS",14,1,1,34,7,,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES  (01)","SERVICIO DE LA DEUDA","Deuda Flotante",,1000,0
"INGRESOS",14,1,3,6,,,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","REGULARIZACIÓN DE LA PROPIEDAD RAÍZ","RENTAS DE LA PROPIEDAD",,,1687917,0
"INGRESOS",14,1,3,7,,,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","REGULARIZACIÓN DE LA PROPIEDAD RAÍZ","INGRESOS DE OPERACIÓN",,,875582,0
"INGRESOS",14,1,3,9,1,,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","REGULARIZACIÓN DE LA PROPIEDAD RAÍZ","APORTE FISCAL","Libre",,206000,0
"GASTOS",14,1,3,21,,,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","REGULARIZACIÓN DE LA PROPIEDAD RAÍZ","GASTOS EN PERSONAL",,,1224673,0
"GASTOS",14,1,3,22,,,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","REGULARIZACIÓN DE LA PROPIEDAD RAÍZ","BIENES Y SERVICIOS DE CONSUMO",,,1338826,0
"GASTOS",14,1,3,24,1,7,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","REGULARIZACIÓN DE LA PROPIEDAD RAÍZ","TRANSFERENCIAS CORRIENTES","Al Sector Privado","Regularización Rezago de la Pequeña Propiedad Raíz",206000,0
"INGRESOS",14,1,4,6,,,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","ADMINISTRACIÓN DE BIENES  (01,02,03,04)","RENTAS DE LA PROPIEDAD",,,1275541,0
"INGRESOS",14,1,4,9,1,,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","ADMINISTRACIÓN DE BIENES  (01,02,03,04)","APORTE FISCAL","Libre",,1379580,0
"INGRESOS",14,1,4,10,1,,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","ADMINISTRACIÓN DE BIENES  (01,02,03,04)","VENTA DE ACTIVOS NO FINANCIEROS","Terrenos",,18521756,0
"INGRESOS",14,1,4,12,9,,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","ADMINISTRACIÓN DE BIENES  (01,02,03,04)","RECUPERACIÓN DE PRESTAMOS","Por Ventas a Plazo",,65142,0
"GASTOS",14,1,4,21,,,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","ADMINISTRACIÓN DE BIENES  (01,02,03,04)","GASTOS EN PERSONAL",,,2344547,0
"GASTOS",14,1,4,22,,,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","ADMINISTRACIÓN DE BIENES  (01,02,03,04)","BIENES Y SERVICIOS DE CONSUMO",,,183209,0
"GASTOS",14,1,4,24,1,2,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","ADMINISTRACIÓN DE BIENES  (01,02,03,04)","TRANSFERENCIAS CORRIENTES","Al Sector Privado","Gestión y Normalización de Inmuebles",252697,0
"GASTOS",14,1,4,24,1,3,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","ADMINISTRACIÓN DE BIENES  (01,02,03,04)","TRANSFERENCIAS CORRIENTES","Al Sector Privado","Normalización de la Cartera de Postulaciones a Propiedad Fiscal",408250,0
"GASTOS",14,1,4,24,1,4,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","ADMINISTRACIÓN DE BIENES  (01,02,03,04)","TRANSFERENCIAS CORRIENTES","Al Sector Privado","Gestión de Propiedad Fiscal en relación a los pueblos indígenas",787793,0
"GASTOS",14,1,4,24,1,5,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","ADMINISTRACIÓN DE BIENES  (01,02,03,04)","TRANSFERENCIAS CORRIENTES","Al Sector Privado","Puesta en Valor del Territorio Fiscal",386600,0
"GASTOS",14,1,4,24,1,9,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","ADMINISTRACIÓN DE BIENES  (01,02,03,04)","TRANSFERENCIAS CORRIENTES","Al Sector Privado","Recuperación y Fortalecimiento de Rutas Patrimoniales",90640,0
"GASTOS",14,1,4,25,99,,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","ADMINISTRACIÓN DE BIENES  (01,02,03,04)","INTEGROS AL FISCO","Otros Integros al Fisco",,4646726,0
"GASTOS",14,1,4,32,9,,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","ADMINISTRACIÓN DE BIENES  (01,02,03,04)","PRÉSTAMOS","Por Ventas a Plazo",,60073,0
"GASTOS",14,1,4,33,2,1,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","ADMINISTRACIÓN DE BIENES  (01,02,03,04)","TRANSFERENCIAS DE CAPITAL","Al Gobierno Central","Gobierno Regional Región I",1888214,0
"GASTOS",14,1,4,33,2,2,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","ADMINISTRACIÓN DE BIENES  (01,02,03,04)","TRANSFERENCIAS DE CAPITAL","Al Gobierno Central","Gobierno Regional Región II",5556905,0
"GASTOS",14,1,4,33,2,3,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","ADMINISTRACIÓN DE BIENES  (01,02,03,04)","TRANSFERENCIAS DE CAPITAL","Al Gobierno Central","Gobierno Regional Región III",504893,0
"GASTOS",14,1,4,33,2,4,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","ADMINISTRACIÓN DE BIENES  (01,02,03,04)","TRANSFERENCIAS DE CAPITAL","Al Gobierno Central","Gobierno Regional Región IV",215479,0
"GASTOS",14,1,4,33,2,5,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","ADMINISTRACIÓN DE BIENES  (01,02,03,04)","TRANSFERENCIAS DE CAPITAL","Al Gobierno Central","Gobierno Regional Región V",1121456,0
"GASTOS",14,1,4,33,2,6,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","ADMINISTRACIÓN DE BIENES  (01,02,03,04)","TRANSFERENCIAS DE CAPITAL","Al Gobierno Central","Gobierno Regional Región VI",80719,0
"GASTOS",14,1,4,33,2,7,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","ADMINISTRACIÓN DE BIENES  (01,02,03,04)","TRANSFERENCIAS DE CAPITAL","Al Gobierno Central","Gobierno Regional Región VII",272922,0
"GASTOS",14,1,4,33,2,8,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","ADMINISTRACIÓN DE BIENES  (01,02,03,04)","TRANSFERENCIAS DE CAPITAL","Al Gobierno Central","Gobierno Regional Región VIII",257665,0
"GASTOS",14,1,4,33,2,9,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","ADMINISTRACIÓN DE BIENES  (01,02,03,04)","TRANSFERENCIAS DE CAPITAL","Al Gobierno Central","Gobierno Regional Región IX",150671,0
"GASTOS",14,1,4,33,2,10,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","ADMINISTRACIÓN DE BIENES  (01,02,03,04)","TRANSFERENCIAS DE CAPITAL","Al Gobierno Central","Gobierno Regional Región X",691633,0
"GASTOS",14,1,4,33,2,11,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","ADMINISTRACIÓN DE BIENES  (01,02,03,04)","TRANSFERENCIAS DE CAPITAL","Al Gobierno Central","Gobierno Regional Región XI",2285,0
"GASTOS",14,1,4,33,2,12,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","ADMINISTRACIÓN DE BIENES  (01,02,03,04)","TRANSFERENCIAS DE CAPITAL","Al Gobierno Central","Gobierno Regional Región XII",264882,0
"GASTOS",14,1,4,33,2,13,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","ADMINISTRACIÓN DE BIENES  (01,02,03,04)","TRANSFERENCIAS DE CAPITAL","Al Gobierno Central","Gobierno Regional Región Metropolitana de Santiago",422065,0
"GASTOS",14,1,4,33,2,14,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","ADMINISTRACIÓN DE BIENES  (01,02,03,04)","TRANSFERENCIAS DE CAPITAL","Al Gobierno Central","Gobierno Regional Región XIV",143141,0
"GASTOS",14,1,4,33,2,15,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","ADMINISTRACIÓN DE BIENES  (01,02,03,04)","TRANSFERENCIAS DE CAPITAL","Al Gobierno Central","Gobierno Regional Región XV",508554,0
"INGRESOS",14,1,5,6,,,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","CATASTRO","RENTAS DE LA PROPIEDAD",,,2239296,0
"INGRESOS",14,1,5,9,1,,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","CATASTRO","APORTE FISCAL","Libre",,564440,0
"GASTOS",14,1,5,21,,,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","CATASTRO","GASTOS EN PERSONAL",,,2166412,0
"GASTOS",14,1,5,22,,,"MINISTERIO DE BIENES NACIONALES","SUBSECRETARÍA DE BIENES NACIONALES","CATASTRO","BIENES Y SERVICIOS DE CONSUMO",,,637324,0
"INGRESOS",15,1,1,8,1,,"MINISTERIO DEL TRABAJO Y PREVISIÓN SOCIAL","SUBSECRETARÍA DEL TRABAJO","SUBSECRETARÍA DEL TRABAJO  (01)","OTROS INGRESOS CORRIENTES","Recuperaciones y Reembolsos por Licencias Médicas",,51500,0
"INGRESOS",15,1,1,8,99,,"MINISTERIO DEL TRABAJO Y PREVISIÓN SOCIAL","SUBSECRETARÍA DEL TRABAJO","SUBSECRETARÍA DEL TRABAJO  (01)","OTROS INGRESOS CORRIENTES","Otros",,608,0
"INGRESOS",15,1,1,9,1,,"MINISTERIO DEL TRABAJO Y PREVISIÓN SOCIAL","SUBSECRETARÍA DEL TRABAJO","SUBSECRETARÍA DEL TRABAJO  (01)","APORTE FISCAL","Libre",,9879016,0
"INGRESOS",15,1,1,10,3,,"MINISTERIO DEL TRABAJO Y PREVISIÓN SOCIAL","SUBSECRETARÍA DEL TRABAJO","SUBSECRETARÍA DEL TRABAJO  (01)","VENTA DE ACTIVOS NO FINANCIEROS","Vehículos",,6365,0
"INGRESOS",15,1,1,15,,,"MINISTERIO DEL TRABAJO Y PREVISIÓN SOCIAL","SUBSECRETARÍA DEL TRABAJO","SUBSECRETARÍA DEL TRABAJO  (01)","SALDO INICIAL DE CAJA",,,50000,0
